Plot-Titel: GeN-2693 ,,,,,
Anz.,Date,Time,Temp,Event,Precip
3675,2021-05-14,0:55:52,4.934,,
3676,2021-05-14,1:05:52,4.727,,
3677,2021-05-14,1:15:52,4.519,,
3678,2021-05-14,1:25:52,4.311,,
3679,2021-05-14,1:35:52,4.519,,
3680,2021-05-14,1:45:52,4.831,,
3681,2021-05-14,1:55:52,4.831,,
3682,2021-05-14,2:05:52,4.934,,
3683,2021-05-14,2:15:52,4.934,,
3684,2021-05-14,2:25:52,5.037,,
3685,2021-05-14,2:35:52,5.244,,
3686,2021-05-14,2:45:52,5.347,,
3687,2021-05-14,2:55:52,5.45,,
3688,2021-05-14,3:05:52,5.244,,
3689,2021-05-14,3:15:52,4.934,,
3690,2021-05-14,3:25:52,4.623,,
3691,2021-05-14,3:35:52,4.415,,
3692,2021-05-14,3:45:52,4.311,,
3693,2021-05-14,3:55:52,4.207,,
3694,2021-05-14,4:05:52,4.207,,
3695,2021-05-14,4:15:52,4.102,,
3696,2021-05-14,4:25:52,3.998,,
3697,2021-05-14,4:35:52,3.893,,
3698,2021-05-14,4:45:52,3.893,,
3699,2021-05-14,4:55:52,3.683,,
3700,2021-05-14,5:05:52,3.472,,
3701,2021-05-14,5:15:52,3.367,,
3702,2021-05-14,5:25:52,3.155,,
3703,2021-05-14,5:35:52,2.837,,
3704,2021-05-14,5:45:52,2.624,,
3705,2021-05-14,5:55:52,2.41,,
3706,2021-05-14,6:05:52,2.41,,
3707,2021-05-14,6:15:52,2.41,,
3708,2021-05-14,6:25:52,2.73,,
3709,2021-05-14,6:35:52,3.261,,
3710,2021-05-14,6:45:52,4.415,,
3711,2021-05-14,6:55:52,5.552,,
3712,2021-05-14,7:05:52,6.573,,
3713,2021-05-14,7:15:52,7.481,,
3714,2021-05-14,7:25:52,8.382,,
3715,2021-05-14,7:35:52,9.077,,
3716,2021-05-14,7:45:52,9.669,,
3717,2021-05-14,7:55:52,10.357,,
3718,2021-05-14,8:05:52,11.041,,
3719,2021-05-14,8:15:52,11.625,,
3720,2021-05-14,8:25:52,12.497,,
3721,2021-05-14,8:35:52,14.421,,
3722,2021-05-14,8:45:52,16.523,,
3723,2021-05-14,8:55:52,17.95,,
3724,2021-05-14,9:05:52,19.187,,
3725,2021-05-14,9:15:52,20.329,,
3726,2021-05-14,9:25:52,20.424,,
3727,2021-05-14,9:35:52,19.662,,
3728,2021-05-14,9:45:52,17.475,,
3729,2021-05-14,9:55:52,18.806,,
3730,2021-05-14,10:05:52,20.615,,
3731,2021-05-14,10:15:52,22.046,,
3732,2021-05-14,10:25:52,21.569,,
3733,2021-05-14,10:35:52,21.473,,
3734,2021-05-14,10:45:52,22.333,,
3735,2021-05-14,10:55:52,22.621,,
3736,2021-05-14,11:05:52,22.142,,
3737,2021-05-14,11:15:52,22.333,,
3738,2021-05-14,11:25:52,22.525,,
3739,2021-05-14,11:35:52,22.142,,
3740,2021-05-14,11:45:52,23.484,,
3741,2021-05-14,11:55:52,24.255,,
3742,2021-05-14,12:05:52,25.028,,
3743,2021-05-14,12:15:52,23.581,,
3744,2021-05-14,12:25:52,24.738,,
3745,2021-05-14,12:35:52,24.448,,
3746,2021-05-14,12:45:52,24.448,,
3747,2021-05-14,12:55:52,24.255,,
3748,2021-05-14,13:05:52,24.641,,
3749,2021-05-14,13:15:52,25.222,,
3750,2021-05-14,13:25:52,25.61,,
3751,2021-05-14,13:35:52,25.708,,
3752,2021-05-14,13:45:52,26.488,,
3753,2021-05-14,13:55:52,26.097,,
3754,2021-05-14,14:05:52,25.805,,
3755,2021-05-14,14:15:52,25.513,,
3756,2021-05-14,14:25:52,26,,
3757,2021-05-14,14:35:52,25.708,,
3758,2021-05-14,14:45:52,25.319,,
3759,2021-05-14,14:55:52,25.416,,
3760,2021-05-14,15:05:52,26.097,,
3761,2021-05-14,15:15:52,25.61,,
3762,2021-05-14,15:25:52,24.158,,
3763,2021-05-14,15:35:52,24.738,,
3764,2021-05-14,15:45:52,25.61,,
3765,2021-05-14,15:55:52,25.513,,
3766,2021-05-14,16:05:52,26.292,,
3767,2021-05-14,16:15:52,25.708,,
3768,2021-05-14,16:25:52,25.513,,
3769,2021-05-14,16:35:52,25.319,,
3770,2021-05-14,16:45:52,24.545,,
3771,2021-05-14,16:55:52,24.158,,
3772,2021-05-14,17:05:52,22.525,,
3773,2021-05-14,17:15:52,20.996,,
3774,2021-05-14,17:25:52,19.282,,
3775,2021-05-14,17:35:52,19.567,,
3776,2021-05-14,17:45:52,20.519,,
3777,2021-05-14,17:55:52,21.187,,
3778,2021-05-14,18:05:52,21.569,,
3779,2021-05-14,18:15:52,21.664,,
3780,2021-05-14,18:25:52,21.569,,
3781,2021-05-14,18:35:52,21.378,,
3782,2021-05-14,18:45:52,20.901,,
3783,2021-05-14,18:55:52,19.377,,
3784,2021-05-14,19:05:52,17.094,,
3785,2021-05-14,19:15:52,14.9,,
3786,2021-05-14,19:25:52,13.269,,
3787,2021-05-14,19:35:52,12.401,,
3788,2021-05-14,19:45:52,11.916,,
3789,2021-05-14,19:55:52,11.528,,
3790,2021-05-14,20:05:52,11.236,,
3791,2021-05-14,20:15:52,10.944,,
3792,2021-05-14,20:25:52,10.553,,
3793,2021-05-14,20:35:52,10.357,,
3794,2021-05-14,20:45:52,10.357,,
3795,2021-05-14,20:55:52,10.357,,
3796,2021-05-14,21:05:52,10.455,,
3797,2021-05-14,21:15:52,10.455,,
3798,2021-05-14,21:25:52,10.357,,
3799,2021-05-14,21:35:52,10.259,,
3800,2021-05-14,21:45:52,10.161,,
3801,2021-05-14,21:55:52,9.965,,
3802,2021-05-14,22:05:52,9.866,,
3803,2021-05-14,22:15:52,9.669,,
3804,2021-05-14,22:25:52,9.669,,
3805,2021-05-14,22:35:52,9.768,,
3806,2021-05-14,22:45:52,9.768,,
3807,2021-05-14,22:55:52,9.768,,
3808,2021-05-14,23:05:52,9.768,,
3809,2021-05-14,23:15:52,9.669,,
3810,2021-05-14,23:25:52,9.571,,
3811,2021-05-14,23:35:52,9.571,,
3812,2021-05-14,23:45:52,9.373,,
3813,2021-05-14,23:55:52,9.176,,
3814,2021-05-15,0:05:52,8.978,,
3815,2021-05-15,0:15:52,8.779,,
3816,2021-05-15,0:25:52,8.182,,
3817,2021-05-15,0:35:52,7.782,,
3818,2021-05-15,0:45:52,7.381,,
3819,2021-05-15,0:55:52,7.179,,
3820,2021-05-15,1:05:52,6.978,,
3821,2021-05-15,1:15:52,7.179,,
3822,2021-05-15,1:25:52,7.381,,
3823,2021-05-15,1:35:52,7.28,,
3824,2021-05-15,1:45:52,6.978,,
3825,2021-05-15,1:55:52,6.775,,
3826,2021-05-15,2:05:52,6.573,,
3827,2021-05-15,2:15:52,6.37,,
3828,2021-05-15,2:25:52,6.471,,
3829,2021-05-15,2:35:52,6.471,,
3830,2021-05-15,2:45:52,6.471,,
3831,2021-05-15,2:55:52,6.268,,
3832,2021-05-15,3:05:52,6.064,,
3833,2021-05-15,3:15:52,5.86,,
3834,2021-05-15,3:25:52,5.962,,
3835,2021-05-15,3:35:52,6.166,,
3836,2021-05-15,3:45:52,6.064,,
3837,2021-05-15,3:55:52,5.962,,
3838,2021-05-15,4:05:52,5.86,,
3839,2021-05-15,4:15:52,5.655,,
3840,2021-05-15,4:25:52,5.86,,
3841,2021-05-15,4:35:52,6.166,,
3842,2021-05-15,4:45:52,6.166,,
3843,2021-05-15,4:55:52,6.166,,
3844,2021-05-15,5:05:52,6.674,,
3845,2021-05-15,5:15:52,7.079,,
3846,2021-05-15,5:25:52,7.381,,
3847,2021-05-15,5:35:52,7.381,,
3848,2021-05-15,5:45:52,7.481,,
3849,2021-05-15,5:55:52,7.682,,
3850,2021-05-15,6:05:52,7.983,,
3851,2021-05-15,6:15:52,8.382,,
3852,2021-05-15,6:25:52,8.581,,
3853,2021-05-15,6:35:52,8.779,,
3854,2021-05-15,6:45:52,8.978,,
3855,2021-05-15,6:55:52,9.275,,
3856,2021-05-15,7:05:52,9.472,,
3857,2021-05-15,7:15:52,9.669,,
3858,2021-05-15,7:25:52,10.259,,
3859,2021-05-15,7:35:52,10.944,,
3860,2021-05-15,7:45:52,11.722,,
3861,2021-05-15,7:55:52,12.304,,
3862,2021-05-15,8:05:52,12.69,,
3863,2021-05-15,8:15:52,13.076,,
3864,2021-05-15,8:25:52,12.883,,
3865,2021-05-15,8:35:52,12.594,,
3866,2021-05-15,8:45:52,12.594,,
3867,2021-05-15,8:55:52,12.69,,
3868,2021-05-15,9:05:52,12.883,,
3869,2021-05-15,9:15:52,13.076,,
3870,2021-05-15,9:25:52,13.173,,
3871,2021-05-15,9:35:52,13.269,,
3872,2021-05-15,9:45:52,14.134,,
3873,2021-05-15,9:55:52,15.187,,
3874,2021-05-15,10:05:52,15.664,,
3875,2021-05-15,10:15:52,15.664,,
3876,2021-05-15,10:25:52,15.664,,
3877,2021-05-15,10:35:52,15.569,,
3878,2021-05-15,10:45:52,16.332,,
3879,2021-05-15,10:55:52,16.808,,
3880,2021-05-15,11:05:52,16.808,,
3881,2021-05-15,11:15:52,17.284,,
3882,2021-05-15,11:25:52,18.236,,
3883,2021-05-15,11:35:52,17.665,,
3884,2021-05-15,11:45:52,16.618,,
3885,2021-05-15,11:55:52,16.903,,
3886,2021-05-15,12:05:52,17.665,,
3887,2021-05-15,12:15:52,18.996,,
3888,2021-05-15,12:25:52,20.424,,
3889,2021-05-15,12:35:52,19.662,,
3890,2021-05-15,12:45:52,18.236,,
3891,2021-05-15,12:55:52,17.855,,
3892,2021-05-15,13:05:52,19.662,,
3893,2021-05-15,13:15:52,20.519,,
3894,2021-05-15,13:25:52,20.234,,
3895,2021-05-15,13:35:52,20.043,,
3896,2021-05-15,13:45:52,19.853,,
3897,2021-05-15,13:55:52,19.472,,
3898,2021-05-15,14:05:52,19.377,,
3899,2021-05-15,14:15:52,18.806,,
3900,2021-05-15,14:25:52,18.426,,
3901,2021-05-15,14:35:52,17.95,,
3902,2021-05-15,14:45:52,17.475,,
3903,2021-05-15,14:55:52,16.523,,
3904,2021-05-15,15:05:52,15.951,,
3905,2021-05-15,15:15:52,15.569,,
3906,2021-05-15,15:25:52,15.091,,
3907,2021-05-15,15:35:52,14.9,,
3908,2021-05-15,15:45:52,14.996,,
3909,2021-05-15,15:55:52,15.187,,
3910,2021-05-15,16:05:52,15.664,,
3911,2021-05-15,16:15:52,15.855,,
3912,2021-05-15,16:25:52,15.76,,
3913,2021-05-15,16:35:52,15.664,,
3914,2021-05-15,16:45:52,15.76,,
3915,2021-05-15,16:55:52,15.664,,
3916,2021-05-15,17:05:52,14.996,,
3917,2021-05-15,17:15:52,14.517,,
3918,2021-05-15,17:25:52,14.23,,
3919,2021-05-15,17:35:52,13.942,,
3920,2021-05-15,17:45:52,14.038,,
3921,2021-05-15,17:55:52,14.134,,
3922,2021-05-15,18:05:52,15.569,,
3923,2021-05-15,18:15:52,16.427,,
3924,2021-05-15,18:25:52,15.855,,
3925,2021-05-15,18:35:52,14.996,,
3926,2021-05-15,18:45:52,14.23,,
3927,2021-05-15,18:55:52,13.846,,
3928,2021-05-15,19:05:52,13.654,,
3929,2021-05-15,19:15:52,13.654,,
3930,2021-05-15,19:25:52,13.461,,
3931,2021-05-15,19:35:52,13.269,,
3932,2021-05-15,19:45:52,13.269,,
3933,2021-05-15,19:55:52,13.173,,
3934,2021-05-15,20:05:52,12.98,,
3935,2021-05-15,20:15:52,12.69,,
3936,2021-05-15,20:25:52,12.401,,
3937,2021-05-15,20:35:52,12.207,,
3938,2021-05-15,20:45:52,11.819,,
3939,2021-05-15,20:55:52,11.528,,
3940,2021-05-15,21:05:52,11.334,,
3941,2021-05-15,21:15:52,11.139,,
3942,2021-05-15,21:24:58,,271,0.193
3943,2021-05-15,21:25:52,11.041,,
3944,2021-05-15,21:26:24,,272,0.193
3945,2021-05-15,21:28:14,,273,0.193
3946,2021-05-15,21:30:21,,274,0.193
3947,2021-05-15,21:34:38,,275,0.193
3948,2021-05-15,21:35:52,10.063,,
3949,2021-05-15,21:37:26,,276,0.193
3950,2021-05-15,21:42:22,,277,0.193
3951,2021-05-15,21:45:52,9.176,,
3952,2021-05-15,21:55:52,8.481,,
3953,2021-05-15,22:05:52,7.983,,
3954,2021-05-15,22:15:52,7.481,,
3955,2021-05-15,22:25:52,7.28,,
3956,2021-05-15,22:35:52,7.179,,
3957,2021-05-15,22:45:52,6.978,,
3958,2021-05-15,22:55:52,6.877,,
3959,2021-05-15,23:05:52,6.674,,
3960,2021-05-15,23:15:52,6.573,,
3961,2021-05-15,23:25:52,6.573,,
3962,2021-05-15,23:35:52,6.573,,
3963,2021-05-15,23:45:52,6.471,,
3964,2021-05-15,23:55:52,6.573,,
3965,2021-05-16,0:05:52,6.471,,
3966,2021-05-16,0:15:52,6.37,,
3967,2021-05-16,0:25:52,5.962,,
3968,2021-05-16,0:35:52,5.45,,
3969,2021-05-16,0:45:52,5.244,,
3970,2021-05-16,0:55:52,5.347,,
3971,2021-05-16,1:05:52,5.552,,
3972,2021-05-16,1:15:52,5.757,,
3973,2021-05-16,1:25:52,5.962,,
3974,2021-05-16,1:35:52,6.166,,
3975,2021-05-16,1:45:52,6.268,,
3976,2021-05-16,1:55:52,6.471,,
3977,2021-05-16,2:05:52,6.775,,
3978,2021-05-16,2:15:52,7.079,,
3979,2021-05-16,2:25:52,7.381,,
3980,2021-05-16,2:30:55,,278,0.193
3981,2021-05-16,2:35:52,7.481,,
3982,2021-05-16,2:45:52,7.582,,
3983,2021-05-16,2:55:52,7.682,,
3984,2021-05-16,3:05:52,7.782,,
3985,2021-05-16,3:15:52,7.882,,
3986,2021-05-16,3:25:52,7.782,,
3987,2021-05-16,3:35:52,7.782,,
3988,2021-05-16,3:45:52,7.782,,
3989,2021-05-16,3:55:52,7.782,,
3990,2021-05-16,4:05:52,7.882,,
3991,2021-05-16,4:15:52,7.882,,
3992,2021-05-16,4:18:41,,279,0.193
3993,2021-05-16,4:25:52,7.882,,
3994,2021-05-16,4:33:53,,280,0.193
3995,2021-05-16,4:35:52,7.882,,
3996,2021-05-16,4:45:52,7.882,,
3997,2021-05-16,4:55:52,7.983,,
3998,2021-05-16,5:05:52,7.882,,
3999,2021-05-16,5:15:52,7.782,,
4000,2021-05-16,5:25:52,7.882,,
4001,2021-05-16,5:35:52,7.882,,
4002,2021-05-16,5:37:21,,281,0.193
4003,2021-05-16,5:45:06,,282,0.193
4004,2021-05-16,5:45:52,7.983,,
4005,2021-05-16,5:55:52,7.983,,
4006,2021-05-16,6:05:52,8.082,,
4007,2021-05-16,6:15:52,8.082,,
4008,2021-05-16,6:25:52,8.182,,
4009,2021-05-16,6:35:52,8.082,,
4010,2021-05-16,6:45:52,8.182,,
4011,2021-05-16,6:55:52,8.382,,
4012,2021-05-16,7:05:52,8.68,,
4013,2021-05-16,7:15:52,8.879,,
4014,2021-05-16,7:25:52,9.373,,
4015,2021-05-16,7:35:52,9.965,,
4016,2021-05-16,7:45:52,10.161,,
4017,2021-05-16,7:55:52,10.651,,
4018,2021-05-16,8:05:52,10.748,,
4019,2021-05-16,8:15:52,10.748,,
4020,2021-05-16,8:25:52,11.139,,
4021,2021-05-16,8:35:52,11.528,,
4022,2021-05-16,8:45:52,11.722,,
4023,2021-05-16,8:55:52,11.916,,
4024,2021-05-16,9:05:52,12.304,,
4025,2021-05-16,9:15:52,12.69,,
4026,2021-05-16,9:25:52,12.787,,
4027,2021-05-16,9:35:52,12.69,,
4028,2021-05-16,9:45:52,12.497,,
4029,2021-05-16,9:55:52,13.75,,
4030,2021-05-16,10:05:52,16.332,,
4031,2021-05-16,10:15:52,17.094,,
4032,2021-05-16,10:25:52,17.95,,
4033,2021-05-16,10:35:52,17.57,,
4034,2021-05-16,10:45:52,18.616,,
4035,2021-05-16,10:55:52,19.472,,
4036,2021-05-16,11:05:52,19.377,,
4037,2021-05-16,11:15:52,19.758,,
4038,2021-05-16,11:25:52,20.901,,
4039,2021-05-16,11:35:52,21.569,,
4040,2021-05-16,11:45:52,21.569,,
4041,2021-05-16,11:55:52,20.996,,
4042,2021-05-16,12:05:52,20.424,,
4043,2021-05-16,12:15:52,22.333,,
4044,2021-05-16,12:25:52,23.1,,
4045,2021-05-16,12:35:52,23.869,,
4046,2021-05-16,12:45:52,22.908,,
4047,2021-05-16,12:55:52,21.664,,
4048,2021-05-16,13:05:52,21.855,,
4049,2021-05-16,13:15:52,23.196,,
4050,2021-05-16,13:25:52,22.717,,
4051,2021-05-16,13:35:52,23.196,,
4052,2021-05-16,13:45:52,24.545,,
4053,2021-05-16,13:55:52,25.319,,
4054,2021-05-16,14:05:52,24.448,,
4055,2021-05-16,14:15:52,23.677,,
4056,2021-05-16,14:25:52,22.142,,
4057,2021-05-16,14:35:52,21.187,,
4058,2021-05-16,14:45:52,21.855,,
4059,2021-05-16,14:55:52,22.525,,
4060,2021-05-16,15:05:52,23.1,,
4061,2021-05-16,15:15:52,22.812,,
4062,2021-05-16,15:25:52,22.333,,
4063,2021-05-16,15:35:52,21.664,,
4064,2021-05-16,15:45:52,21.282,,
4065,2021-05-16,15:55:52,20.805,,
4066,2021-05-16,16:05:52,21.951,,
4067,2021-05-16,16:15:52,21.951,,
4068,2021-05-16,16:25:52,21.282,,
4069,2021-05-16,16:35:52,22.238,,
4070,2021-05-16,16:45:52,21.951,,
4071,2021-05-16,16:55:52,20.996,,
4072,2021-05-16,17:05:52,20.615,,
4073,2021-05-16,17:15:52,19.948,,
4074,2021-05-16,17:25:52,18.806,,
4075,2021-05-16,17:35:52,17.855,,
4076,2021-05-16,17:45:52,17.284,,
4077,2021-05-16,17:55:52,16.903,,
4078,2021-05-16,18:05:52,17.284,,
4079,2021-05-16,18:15:52,18.14,,
4080,2021-05-16,18:25:52,18.616,,
4081,2021-05-16,18:35:52,18.331,,
4082,2021-05-16,18:45:52,17.379,,
4083,2021-05-16,18:55:52,16.523,,
4084,2021-05-16,19:05:52,16.237,,
4085,2021-05-16,19:15:52,16.046,,
4086,2021-05-16,19:25:52,15.76,,
4087,2021-05-16,19:35:52,15.473,,
4088,2021-05-16,19:45:52,15.091,,
4089,2021-05-16,19:55:52,14.709,,
4090,2021-05-16,20:05:52,14.23,,
4091,2021-05-16,20:15:52,13.75,,
4092,2021-05-16,20:25:52,13.365,,
4093,2021-05-16,20:33:19,,283,0.193
4094,2021-05-16,20:35:52,12.69,,
4095,2021-05-16,20:38:51,,284,0.193
4096,2021-05-16,20:45:52,12.11,,
4097,2021-05-16,20:55:52,11.528,,
4098,2021-05-16,21:01:44,,285,0.193
4099,2021-05-16,21:05:52,11.139,,
4100,2021-05-16,21:07:36,,286,0.193
4101,2021-05-16,21:10:47,,287,0.193
4102,2021-05-16,21:12:58,,288,0.193
4103,2021-05-16,21:15:52,10.846,,
4104,2021-05-16,21:16:47,,289,0.193
4105,2021-05-16,21:20:19,,290,0.193
4106,2021-05-16,21:24:12,,291,0.193
4107,2021-05-16,21:25:52,10.553,,
4108,2021-05-16,21:27:07,,292,0.193
4109,2021-05-16,21:29:45,,293,0.193
4110,2021-05-16,21:35:52,10.259,,
4111,2021-05-16,21:38:38,,294,0.193
4112,2021-05-16,21:42:39,,295,0.193
4113,2021-05-16,21:45:52,10.161,,
4114,2021-05-16,21:47:00,,296,0.193
4115,2021-05-16,21:55:52,9.965,,
4116,2021-05-16,22:03:24,,297,0.193
4117,2021-05-16,22:05:52,9.866,,
4118,2021-05-16,22:15:52,9.768,,
4119,2021-05-16,22:25:52,9.669,,
4120,2021-05-16,22:35:52,9.571,,
4121,2021-05-16,22:45:52,9.472,,
4122,2021-05-16,22:55:52,9.472,,
4123,2021-05-16,23:03:56,,298,0.193
4124,2021-05-16,23:05:52,9.472,,
4125,2021-05-16,23:15:52,9.275,,
4126,2021-05-16,23:25:52,8.879,,
4127,2021-05-16,23:35:52,8.382,,
4128,2021-05-16,23:45:52,7.983,,
4129,2021-05-16,23:55:52,7.782,,
4130,2021-05-17,0:05:52,7.782,,
4131,2021-05-17,0:15:52,7.983,,
4132,2021-05-17,0:25:52,8.082,,
4133,2021-05-17,0:35:52,8.382,,
4134,2021-05-17,0:45:52,8.581,,
4135,2021-05-17,0:55:52,8.581,,
4136,2021-05-17,1:05:52,8.481,,
4137,2021-05-17,1:15:52,8.382,,
4138,2021-05-17,1:25:52,8.382,,
4139,2021-05-17,1:35:52,8.581,,
4140,2021-05-17,1:45:52,8.779,,
4141,2021-05-17,1:55:52,8.779,,
4142,2021-05-17,2:05:52,8.68,,
4143,2021-05-17,2:15:52,8.581,,
4144,2021-05-17,2:25:52,8.68,,
4145,2021-05-17,2:35:52,8.779,,
4146,2021-05-17,2:45:52,8.779,,
4147,2021-05-17,2:55:52,8.779,,
4148,2021-05-17,3:05:52,8.779,,
4149,2021-05-17,3:15:52,8.68,,
4150,2021-05-17,3:25:52,8.382,,
4151,2021-05-17,3:35:52,8.082,,
4152,2021-05-17,3:45:52,8.182,,
4153,2021-05-17,3:55:52,8.382,,
4154,2021-05-17,4:05:52,8.481,,
4155,2021-05-17,4:15:52,8.581,,
4156,2021-05-17,4:25:52,8.581,,
4157,2021-05-17,4:35:52,8.581,,
4158,2021-05-17,4:45:52,8.282,,
4159,2021-05-17,4:55:52,8.182,,
4160,2021-05-17,5:05:52,7.882,,
4161,2021-05-17,5:15:52,7.782,,
4162,2021-05-17,5:25:52,7.882,,
4163,2021-05-17,5:35:52,7.882,,
4164,2021-05-17,5:44:14,,299,0.193
4165,2021-05-17,5:45:52,7.983,,
4166,2021-05-17,5:55:52,8.082,,
4167,2021-05-17,6:05:52,8.182,,
4168,2021-05-17,6:15:52,8.082,,
4169,2021-05-17,6:25:52,8.182,,
4170,2021-05-17,6:35:52,8.182,,
4171,2021-05-17,6:37:31,,300,0.193
4172,2021-05-17,6:45:52,8.382,,
4173,2021-05-17,6:55:52,8.481,,
4174,2021-05-17,7:05:52,8.978,,
4175,2021-05-17,7:15:52,9.176,,
4176,2021-05-17,7:25:52,9.077,,
4177,2021-05-17,7:35:52,9.077,,
4178,2021-05-17,7:45:52,9.077,,
4179,2021-05-17,7:55:52,9.176,,
4180,2021-05-17,8:05:52,9.275,,
4181,2021-05-17,8:15:52,9.373,,
4182,2021-05-17,8:25:52,9.571,,
4183,2021-05-17,8:35:52,10.161,,
4184,2021-05-17,8:45:52,10.651,,
4185,2021-05-17,8:55:52,10.846,,
4186,2021-05-17,9:05:52,11.431,,
4187,2021-05-17,9:15:52,12.497,,
4188,2021-05-17,9:25:52,12.883,,
4189,2021-05-17,9:35:52,12.401,,
4190,2021-05-17,9:45:52,12.207,,
4191,2021-05-17,9:55:52,13.846,,
4192,2021-05-17,10:05:52,14.996,,
4193,2021-05-17,10:15:52,15.664,,
4194,2021-05-17,10:25:52,16.999,,
4195,2021-05-17,10:35:52,17.094,,
4196,2021-05-17,10:45:52,16.332,,
4197,2021-05-17,10:55:52,15.855,,
4198,2021-05-17,11:05:52,15.569,,
4199,2021-05-17,11:15:52,16.046,,
4200,2021-05-17,11:25:52,16.618,,
4201,2021-05-17,11:35:52,17.57,,
4202,2021-05-17,11:45:52,18.331,,
4203,2021-05-17,11:55:52,18.616,,
4204,2021-05-17,12:05:52,18.901,,
4205,2021-05-17,12:15:52,18.236,,
4206,2021-05-17,12:22:11,,301,0.193
4207,2021-05-17,12:25:11,,302,0.193
4208,2021-05-17,12:25:52,16.237,,
4209,2021-05-17,12:28:27,,303,0.193
4210,2021-05-17,12:30:59,,304,0.193
4211,2021-05-17,12:35:52,14.038,,
4212,2021-05-17,12:38:27,,305,0.193
4213,2021-05-17,12:43:02,,306,0.193
4214,2021-05-17,12:45:52,12.69,,
4215,2021-05-17,12:55:52,11.819,,
4216,2021-05-17,12:56:53,,307,0.193
4217,2021-05-17,13:03:19,,308,0.193
4218,2021-05-17,13:05:52,11.139,,
4219,2021-05-17,13:15:52,11.625,,
4220,2021-05-17,13:25:52,12.69,,
4221,2021-05-17,13:35:52,15.187,,
4222,2021-05-17,13:45:52,16.999,,
4223,2021-05-17,13:55:52,17.379,,
4224,2021-05-17,14:05:52,19.187,,
4225,2021-05-17,14:15:52,20.996,,
4226,2021-05-17,14:25:52,20.138,,
4227,2021-05-17,14:35:52,18.521,,
4228,2021-05-17,14:45:52,18.996,,
4229,2021-05-17,14:55:52,18.616,,
4230,2021-05-17,15:05:52,16.808,,
4231,2021-05-17,15:15:52,15.76,,
4232,2021-05-17,15:17:59,,309,0.193
4233,2021-05-17,15:25:52,15.76,,
4234,2021-05-17,15:35:52,17.57,,
4235,2021-05-17,15:45:52,18.616,,
4236,2021-05-17,15:55:52,17.475,,
4237,2021-05-17,16:05:52,15.855,,
4238,2021-05-17,16:15:52,14.421,,
4239,2021-05-17,16:25:52,13.558,,
4240,2021-05-17,16:35:52,13.269,,
4241,2021-05-17,16:37:15,,310,0.193
4242,2021-05-17,16:40:20,,311,0.193
4243,2021-05-17,16:42:43,,312,0.193
4244,2021-05-17,16:45:52,12.207,,
4245,2021-05-17,16:46:17,,313,0.193
4246,2021-05-17,16:55:52,11.625,,
4247,2021-05-17,17:05:52,12.594,,
4248,2021-05-17,17:15:52,13.558,,
4249,2021-05-17,17:25:52,13.461,,
4250,2021-05-17,17:35:52,13.365,,
4251,2021-05-17,17:45:52,13.75,,
4252,2021-05-17,17:55:52,14.23,,
4253,2021-05-17,18:05:52,14.709,,
4254,2021-05-17,18:15:52,15.187,,
4255,2021-05-17,18:25:52,14.325,,
4256,2021-05-17,18:30:50,,314,0.193
4257,2021-05-17,18:35:09,,315,0.193
4258,2021-05-17,18:35:52,12.98,,
4259,2021-05-17,18:45:52,12.594,,
4260,2021-05-17,18:55:52,12.594,,
4261,2021-05-17,19:05:52,12.401,,
4262,2021-05-17,19:15:52,12.497,,
4263,2021-05-17,19:25:52,12.207,,
4264,2021-05-17,19:35:52,11.722,,
4265,2021-05-17,19:45:52,11.236,,
4266,2021-05-17,19:55:52,10.748,,
4267,2021-05-17,20:05:52,10.259,,
4268,2021-05-17,20:15:52,9.866,,
4269,2021-05-17,20:25:52,9.571,,
4270,2021-05-17,20:35:52,9.472,,
4271,2021-05-17,20:44:49,,316,0.193
4272,2021-05-17,20:45:52,9.571,,
4273,2021-05-17,20:46:05,,317,0.193
4274,2021-05-17,20:48:07,,318,0.193
4275,2021-05-17,20:55:52,9.571,,
4276,2021-05-17,20:59:38,,319,0.193
4277,2021-05-17,21:00:37,,320,0.193
4278,2021-05-17,21:01:40,,321,0.193
4279,2021-05-17,21:02:48,,322,0.193
4280,2021-05-17,21:03:48,,323,0.193
4281,2021-05-17,21:05:10,,324,0.193
4282,2021-05-17,21:05:52,9.373,,
4283,2021-05-17,21:08:05,,325,0.193
4284,2021-05-17,21:15:52,9.077,,
4285,2021-05-17,21:25:52,8.779,,
4286,2021-05-17,21:27:45,,326,0.193
4287,2021-05-17,21:35:52,8.581,,
4288,2021-05-17,21:45:52,8.581,,
4289,2021-05-17,21:55:52,8.581,,
4290,2021-05-17,22:05:52,8.581,,
4291,2021-05-17,22:15:52,8.68,,
4292,2021-05-17,22:25:52,8.68,,
4293,2021-05-17,22:35:52,8.779,,
4294,2021-05-17,22:45:52,8.879,,
4295,2021-05-17,22:55:52,8.879,,
4296,2021-05-17,23:05:52,8.879,,
4297,2021-05-17,23:15:52,8.68,,
4298,2021-05-17,23:25:52,8.382,,
4299,2021-05-17,23:35:52,8.282,,
4300,2021-05-17,23:45:52,8.382,,
4301,2021-05-17,23:55:52,8.481,,
4302,2021-05-18,0:05:52,8.581,,
4303,2021-05-18,0:15:52,8.581,,
4304,2021-05-18,0:25:52,8.68,,
4305,2021-05-18,0:35:52,8.68,,
